UserName;Handle;Timestamp;Text;Label
Mahyam Abusy;@MahyamAbusy;23/05/2023 16:33;"Surveyor abal2 yg membohongi publik = LONTE

Surveyor abal2 siap MGIBULI AKAL SEHAT yg penting DIBAYAR. Ga beda dg LONTE yg siap NGANGKANG asal dapat CUAN.

ODGJ mana yg bilang kepuasan naik setelah kenaikan BBM ?
Bisa jawab ga TONG....... 
@yunartowijaya";negative
anti ngibul;@scsuroso;23/05/2023 16:17;Ini klo di survey  oleh lembaga survey hasilnya pasti kepuasan terhadap pemerintahan jokowi naik, mungkin bs tembus 99,9%,,lha wong bbm naik sj kepuasan rakyat thd jokowi versi smrc naik di atas 80%, apalagi di tambah kenaikan telor sapi...;negative
Muhammad Said Didu;@msaid_didu;23/05/2023 16:01;"Saat kenaikan harga BBM sktr 30%, pemerintah dapatkan kenaikan penerimaan (PPN dan pajak daerah) menjadi sktr Rp 150 trilyun per tahun.
Juga keuntungan Pertamina akan naik krn sjk harga BBM dinaikkan sdh terjadi penurunan hrg crude dan pelemahan dollar sktr 30%.
Rakyat diperas?";negative
Langite Senja;@danielashuri;23/05/2023 14:08;Maka bisa diartikan rakyat juga puas atas kenaikan harga sembako, puas terhadap kondisi jalan yang rusak di beberapa daerah, puas terhadap penegakan hukum, juga puas atas tingginya harga BBM.;negative
@herisan;@herisan;23/05/2023 13:08;"Serius 
@KarlSunny1
 ingin bahas bnjir Rob Demak,dll? Bnjir rob akibat kenaikan air laut/pencairan es kutub utara akbt pemanasan global yg dipicu emisi gas rumah kaca.Untuk mngrangi emisi gas rumh kaca sgt mendesak mengalihkn BBM fosil k electric car.Kbijakan ini ditentang anies";negative
Sebuah Nama;@MataEla59147147;23/05/2023 11:52;Kau bilang puas? Bodoh!!! Gimana puasnya? Jaman dia berkuasa, pajak dimana-mana, harga BBM naik, daya jual sama daya beli masyarakat turun, pendapatan buruh dan karyawan swasta tidak mengalami kenaikan, dibungkamnya suara aktivis, ini yg lu bilang rakyat puas?;negative
احمد الحسنى;@akhmad_al_hasni;23/05/2023 11:44;"Jika mengacu pada survey Litbang Kompas, maka bisa diartikan rakyat puas atas kenaikan harga sembako, puas terhadap kondisi jalan yang rusak di beberapa daerah, puas terhadap penegakan hukum, juga puas atas tingginya harga BBM.

Hebat ya rakyat Indonesia.";negative
Humaspolseklas;@humaspolseklas;23/05/2023 11:32;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU Ds Sungai Rangas dan SPBU Ds.Durian Gantang Kec. Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM

#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
POLSEK LIMPASU;@LimpasuPolsek;23/05/2023 10:58;"Anggota  Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan  keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM  untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.

( Limpasu, Selasa, 23 Mei 2023 )

#humaspolreshst
#polreshst";neutral
Tanto19;@Tanto19;23/05/2023 10:30;Kalau ada kebijakan tidak populer yg mau gk mau harus dilakukan, pasti partai lain cuma belaga diem aja, pada cari aman. Coba itu pas BBM naik, saya lihat yah kader PDIP yg setengah mati debat di acara ini itu buat menjelaskan, PDIP sampai dibully dl jaman SBY tolak BBM naik;negative
Tanto19;@Tanto19;23/05/2023 10:24;Inget parpol itu dibutuhkan supaya pemimpin teguh, mgkn Gibran ini masih baru dlm politik, jd anggap Parpol yah gitu aja. Contoh, ketika Presiden mengambil kebijakan tidak populer seperti menaikkan BBM & Minyak goreng, yg pasang badan thdp Oposisi yah PDIP. Partai lain main aman;negative
Rinto Ari;@RintoAri250884;23/05/2023 09:50;Yg mau dirubah kebijakan pk. Kebijakan harus pro rakyat yg umum. Gtu lo  pk. Maap ya pk. Kayak haji, kerja kontrak. , bbm yg tinggi, harga mahal. Jgn impor petani lgi panen. Kayak gtu pk;negative
hengki asyoi;@AsyoiHengki;23/05/2023 09:34;Dia naik motor kreditan dan pakai pertalite.....malah sering telat bayar cicilan.;neutral
walter mike;@waltuhamogus;23/05/2023 08:49;Si bayar pajak paling gede juga kalo harga bensin naik dikit langsung demo teriak teriak rezim tidak peduli rakyat wkwkwk;negative
Luqmeenn;@Luqmeennn;23/05/2023 08:43;Ada batas bawahnya bang, gak mungkin lebih murah dr pertamina. Egois bgt ni memang. Dulu pernah vivo89 lebih murah dari pertalite, dikirim surat sama bumn walhasil vivo89 naik jd levih dr pertalite;neutral
Fredy Bastian Sitompul;@Fredy_siTom;23/05/2023 06:52;"Kami bersyukur kepada
pemerintahan JOKOWI yg masih MENJAGA & MEMPERTAHANKAN semaksimal mungkin kebijakan SUBSIDI pembelian bbm.

Jadi sangat jelas TIDAK ADA NIAT untuk MEMERAS RAKYAT.

Kalau Said Didu msh menghembuskan isu harga Pertamax, dia itu PEMBELA ORANG KAYA.";positive
R Sikumbang;@rz_sikumbang;23/05/2023 04:22;"Kenaikan pertalite kemarin yg dsri 7650 ke 10rb, sedangkan Vivo masih di bawah 10rb ...
Besoknya Vivo langsung naik jadi 11rb";neutral
d y;@dy04343703;23/05/2023 00:22;Woi bodoh, yd lu yg bilang nggak d hubungan kenaikan bbm dgn brg, gue cuma jabarin biar logika lu jalan, euanyq otak lu dah beku...;negative
☻;@funkizeu;22/05/2023 23:40;tapi ini terdebesto sih... harga pegat makin lama makin naik kayak harga bensin, KENAPA LU KAGAK LEPASIN GUE AJASIK AAAAAAAAAAAAAA MONYEEEEEET LAGU MONYEEEEEEET;negative
Harya;@Haryaaaa03;22/05/2023 22:31;"Ya sdh kalo kau mengakui ada byk variable yg membuat kenaikan hrg brg. Artinya tdk perlu kau persoalkan scr berlebihan soal kenaikan BBM. 
Krn mski tdk ada kenaikan BBM jk permintaan lbh bsr dr ketersediaan brg jg akan berpengaruh thdp kenaikan hrg brg tsb. Sdh phm ya? ";negative
aQu;@albakowah;22/05/2023 21:19;Benar aku harus bilang puas semenjak rejim Jokowi berkuasa terutama setelah kenaikan harga BBM semuanya berimbas ke harga harga komoditas dan bahan dasar lainnya .puas lu kalau belum puas juga rejim punya kuasa untuk terus menaikkan harga harga pokok sampai benar'puas;negative
aik #HOKI;@AikHoki;22/05/2023 21:19;"ikuti cara menkes 
@BudiGSadikin
 yg kedepankan PERAN MASYARAKAT LANGSUNG utk kasih masukan2 terkait kebijakan di sektor kesehatan  ..apalagi utk kebijakan2 di sektor energi n SDA yg jelas termaktub di UUD..utk harga BBM/Listrik/Gas harusnya wajib dengar masukan masyarakat";neutral
Ujang Suka;@UjangSuka5;22/05/2023 19:06;Kenaikan BBM ko kepuasan rakyat.yangbada rakyat di gencet;negative
Fatra;@FatraIncs;22/05/2023 19:01;"Katanya 81% puas

PUAS BBM NAIK
PUAS KRISIS MIGOR
PUAS PUPUK MAHAL & LANGKA
PUAS UTANG GEDE2AN
PUAS SUBSIDI MOBLIS
JOKOWI 3 PERIODE KATA BARIKADE 98";negative
Harya;@Haryaaaa03;22/05/2023 18:38;"Banyak variable yg membuat hrg² naik. Termasuk salah satunya adalah besaran upah pekerja yg trs naik tiap tahun, itu justru yg sgt bsr membebani perusahaan. Shg utk menutup biaya produksi, pelaku usaha menaikkan hrg jual. 
Sdg kenaikan BBM blm tentu setahun sekali.";neutral
Harya;@Haryaaaa03;22/05/2023 18:34;"Lah goblok. Jls kau tulis kenaikan BBM yg artinya subsidi di cabut/di kurangi,  mempunyai dampak kpd hrg brg. Malah ngeles. 
Otakmu tdk bs buat bernalar atau gimana sih blok?  
Kau bs cek kenaikan hrg brg saat ini. Apakah berhubungan dg kenaikan hrg BBM?";negative
Du fehlst hier;@DjuremiReinke;22/05/2023 18:28;Uedaaann Tenan...Tdk ada satupun Negara di Dunia,habis naikin BBM,Rakyatnya Puas dgn kebijakan Pemerintahannya.Niemand hil yg Mustahal, cuma Survey abal² or Survey bayaran Penguasa bin Beleng² yg pada Mabuk Kecubung ..Gemblung;negative
Wijaya Rauf;@B_wijaya;22/05/2023 18:01;Belum lagi di daerah saya, antrian bbm mulai dari awal kenaikan sampai sekarang selalu banyak dan antri panjang. Entah kenapa bisa seperti itu, padahal pada saat pandemi dan sebelumnya tidak pernah seramai ini;negative
Alam;@Alamaja_;22/05/2023 17:41;bbm naik bukan cuma perkara keluarga kau mampu atau enggak, ini bicara soal rakyat, banyak rakyat yg mengeluhkan naiknya harga bbm, dan kau tau dampak kenaikan bbm yg paling terasa naiknya harga bahan pangan. Mikirrr, jangan rakyat bukan cuma keluarga kau;negative
za;@zaent55;22/05/2023 17:33;"Lu kaya ga pengalaman aja
Saat itu vivo dibawah pertalite
Dua minggu langusng naik diatas pertalie";neutral
Mohamad Syihabudin;@Azlasy;22/05/2023 17:25;"@msaid_didu
 mngkn bapak dan rekan rekan yg sll kontra kebijakan pemerintah bisa melakukan action dgn membawa opini dan hitung hitungan anda ttg bbm ke legislatif. Sehingga bs di eksekusi krn kl cm di twitter kyknya gmn gitu.";neutral
Johannis Junus;@JunusJohannis;22/05/2023 17:08;Tolong jangan di dengarkan pecatan , saya tinggal di Amerika sini harga bensin naik .;neutral
Butra Misty;@butramisty;22/05/2023 15:35;setuju.... kalo yg abal-2 loh... kalo sekelas charta politika ya ga lah... Kepuasan publik/rakyat thd pak Jokowi itu nyata adanya. ga ngaruh dg kenaikan bbm.;positive
d y;@dy04343703;22/05/2023 14:43;Lu yg goblok kayak nya ini, siapa yg bilang subsidi bbm? Dari segimana kamu bilang kenaikan hrg bbm tdk berpengaruh dgn hrg brg? Cb deh lu jabar kan sinj, gue pingin th sampai dimana kepintaran lu.;negative
Harya;@Haryaaaa03;22/05/2023 14:29;"Kau itu goblok tp keminter. Hrg barang tdk sepenuhnya bergantung pada subsidi BBM. 
Hrg sembako naik turun jg bkn krn kenaikan BBM. Buktinya skrg tdk ada kenaikan BBM hrg telor melambung. 
Lagian nanti kl hrg hsl pertanian murah, bilangnya rakyat tdk berpihak pd petani. Tolol!";negative
d y;@dy04343703;22/05/2023 14:21;Oooo pwrtalite blm naik tmpt mu ya bro..hebat dong, kok seluruh indo naik, tp tmpt mu nggak ya.., satu lg bro kenaikan bbm itu mpny dampak kpd harga2 barang, dan itu bkn menyangkut 1 org sj, tp slrh rakyat indo dan dmpak nya kpd org miskin bro, bukan;negative
Harya;@Harya_117;22/05/2023 13:56;"Lah yg miskin itu kamu blok. Kalo kamu kaya nggak bakalan ngeluh cm krn BBM naik. Kau tahu jenis BBM apa yg naik? Selama ini yg srg naik hrg pertamax ke atas, bkn pertalite. 
Makanya byk baca biar nggak goblok";negative
polsek firdaus;@polsek_firdaus;22/05/2023 13:01;"personil Polsek Firdaus dan unit Intel Polsek Firdaus  melakukan  deteksi dan  monitor  stock BBM  pasca penyesuaian harga/kenaikan harga BBM Bersubsidi  serta kelangkaan BBM di SPBU - SPBU diwilayah hukum Polsek Firdaus 

#polsekfirdaus";neutral
Adinda Sashi;@bukansashimii;22/05/2023 12:47;beneer, tp harga buku fisik makin lama makin naik sampe jadi mahal banget :') dulu mikirnya setelah kerja bisa beli buku apa aja yg dipengen, eh la pas kerja kok harga buku satu sama dgn harga bensin pp rumah-kantor seminggu :');neutral
Gëuş@n;Gëuş@n;22/05/2023 12:29;Si Botak dapat subsidi dari kenaikan harga BBM....;neutral
Sapta ON seven ON seven;@on_sapta;22/05/2023 10:31;Kepuasan mengantri BBM dan kenaikan harga barang kebutuhan pokok.;neutral
POLSEK LIMPASU;@LimpasuPolsek;22/05/2023 09:38;"Anggota  Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan  keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM  untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.

( Limpasu, Senin, 22 Mei 2023 )

#humaspolreshst
#polreshst";neutral
Emyr Za;@emyr_za;22/05/2023 09:32;"Kadrun emang gitu. Ngulah sendiri terus nyalahin pemerintah. Kayak kemarin pas pertalite naik jadi 10k. Padahal yang naikin harga bbm ya kadrun sendiri tapi mereka play victim nyalahin pemerintah!! 

Drun!! Kalok gak suka yantokates silahkan pergi dari nusantara!!!";negative
@cahaya 3079;@cahaya 3079;22/05/2023 09:14;Mana ada beban hidup rakyat semakin berat tapi rakyatnya puas ( kenaikan BBM menjadikan rakyat puas );negative
Harian Kompas;@hariankompas;22/05/2023 08:28;Proses pembentukan harga baru sejumlah pangan pokok tengah terjadi di dalam negeri. Hal itu terjadi ketika sebagian besar masyarakat tengah memulihkan pendapatan akibat dampak pandemi Covid-19 dan kenaikan harga BBM. #Ekonomi #AdadiKompas;neutral
Novitania;@akunovitania;22/05/2023 08:22;"Pemimpin ASEAN berkomitmen untuk jadi pusat pertumbuhan dan  mengurangi emisi gas rumah kaca, tentunya dengan kebijakan beralih dari kendaraan BBM jadi kendaraan listrik tweeps! 

#KTTngapainAja";neutral
Bukit Aritonang;@AritonangBukit;21/05/2023 23:28;Bunglon Den sama spt mobil listrik waktu menjabat Gubernur dia keluarkan Pergub bagi pemilik kendaraan Listrik Fasilitas krn Ramah Lingkungan sekarang dia serang Kebijakan Pemerintah Mobil Listrik berbahaya emisinya dari BBM..;neutral
Panglima Kumbang;@Panglima_Nayan;21/05/2023 23:14;"kalo tdk  disubsidi kenderaan listrik mereka tdk ada yg beli dan pabrik mereka pun bisa bangkrut. 
Kebijakan subsidi adalah bentuk penyalahgunaan kewenangan

Yg perlu diperbesar subsidinya adalah Pupuk utk para petani atau subsidi BBM utk rakyat kecil.";neutral
ajengcute16;@ajengcute16__;21/05/2023 21:11;"Dia lebih memilih mensubsidi orang kaya pdhl subsidi listrik dicabut, bbm yg subsidinya dicabut pdhl yg bnyk pakai rakyat kecil ojol,supir angkot,pelaku usaha.

Kritik Jokowi Berikan Subsidi Pembelian Kendaraan Listrik, Said Didu: Kebijakan Barbar";negative
Robot Geleng;@GelengRobot;21/05/2023 20:14;Jgnkan usaha buku,yg tiap hari dimakan sj sepi..Kebijakan Pemerintah Jkw 0 besar,tunggu krisis bntr lgi br semuanya sadar krn sm2 susah cari duit. Mmbangun perekonomian rkyt itu bukn dgn menaikkn pajak2,tarif listrk,BBM dll itu akn berimbs pd sektor usaha,;negative
Inayah;@Inayah969;21/05/2023 19:45;Hebat ni rakyat, BBM di naikkan malah puas dgn kebijakan pemerintah;negative
Humaspolseklas;@humaspolseklas;21/05/2023 18:33;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU DsSungai Rangas dan SPBU Ds Durian Gantang Kec. Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM

#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
LIPUTAN6;@liputan6dotcom;21/05/2023 16:03;Kenaikan Harga BBM Pertalite di September 2022 Masih Kerek Inflasi hingga April 2023;neutral
I_Smile;@Taufik_I_Smile;21/05/2023 15:21;Nah iya bang. Kan aneh. Skrg so botak itu bikin survey lg setelah kenaikan BBM kpuasan rakyat pada pemerintah mningkat. Coba nalarnya drmana cobaaaaa.;negative
Polsek Singkawang Barat;@IwanSet60750280;21/05/2023 14:14;"Monitoring antisipasi kelangkaan BBM terutama solar di wilayah PolsekSkwBrt PolresSkw 
@PolsekSingkawangBarat
Tw @PolsekSingkawangBarat
#PolsekSingkawangBarat SihumasPolresSingkawang
IG@humas_polres_singkawang
TW@Humas_ResSkw
YT SihumasPolresSingkawang
#PolresSingkawang";neutral
LIPUTAN6;@liputan6dotcom;21/05/2023 14:04;Pemerintah Sukses Jinakkan Inflasi Kenaikan Harga BBM;positive
Ika Setiyaningsih;@IkaSetiyanings9;21/05/2023 12:57;Lha yg ikutan survey makhluk goib yg g ikut ngrsain dampak dari kenaikan BBM y pasti puas lha.. Coba yg ikut manusia yg ngarasain dampaknya pasti protes;negative
van;@bblessedkid;21/05/2023 12:39;kenaikan bbm kak;neutral
kucing;@kucing46344725;21/05/2023 11:34;Yg salah menurut saya bukan hanya wakil rakyat. Tapi kepala negara harusnya ikut bertanggung jawab atas kenaikan harga2 bahan pokok sejak bbm dinaikkan. Sekarang harga minyak dunia turun, bbm yg katanya subsidi tetap tidak diturunkan;negative
Hasbulloh Al-munawar;@UwohMe;21/05/2023 11:13;"Itu sama hal nya sewaktu blum berkuasa
Demo atas kenaikan BBM 
Tp stlah berkuasa., Menaikan harga BBM membabi buta
Udh gk laku tangisan rengekan serta pencitraan 
Sdah kebaca dah, d akhir episode cari pencitraan";negative
POLSEK LIMPASU;@LimpasuPolsek;21/05/2023 10:10;"Anggota  Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan  keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM  untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.
( Limpasu, Minggu, 21 Mei 2023 )
#humaspolreshst
#polreshst";neutral
Fatra;@FatraIncs;21/05/2023 07:04;"Gw ga ngerti pola pikir yg disuprei itu gimana
Udah dihantam krisis minyak goreng- PUAS
bbm naik -PUAS
SAWIT pernah jtuh 400perak-PUAS
Petani dikurangin subsidi pupuk -PUAS
korupsi naik-PUAS
Lstrik naik-PUAS
sekang harga2 telur & ayam naik - masih juga puas

LANJUTKEN KALO BEGITU";negative
Humaspolseklas;@humaspolseklas;21/05/2023 05:31;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU Ds.Sungai Rangas dan SPBU Ds.Durian Gantang Kec. Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM

#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
Rd.maliq;@MaliqRd;21/05/2023 05:27;Surpai si Narto katanya rakyat puas dengan kinerja belio 85% gara-gara kenaikan BBM loh kak..;negative
Najib Fadly;@FadlyNajib;21/05/2023 00:01;"Setelah kenaikan BBM tingkat kepuasan terhadap Jokowi meningkat, naikkan lagi saja BBM, TDL, kebutuhan pokok.

Buzzer berkedok lembaga survei!";negative
PETUGAS RAKYAT;@lubis_ginda;20/05/2023 23:25;"SMRC survei ketaaatan seseorang beragama
Charta survei kepuasan kenaikan BBM 
.........
.........
kualitas lembaga survei konoha, papan kelas paling dangkal wkwkwkwkwwk";negative
Farid Gaban;@faridgaban;20/05/2023 20:48;Data BPH Migas: konsumsi Pertalite naik.;neutral
Julian K. Nugroho;@deemaz85;20/05/2023 20:39;"1,2 dan 4 berarti. 

2018 harga pertamax naik dari 8400 ke 10400";neutral
Dani;@Doni13587681;20/05/2023 20:16;Otaknya sudah mengsle. Memangnya rakyat Indonesia makin puas dengan kenaikan harga BBM ya.;negative
딤;@_Dminor;20/05/2023 18:56;dikira nikah kaga pake duit. gaji kami masih banyak dibawah UMR masih harus bayar pajak biaya hidup bensin naik terus harga bahan makanan melonjak bisa bertahan hidup sebulan kedepan aja dah syukur. enak banget yg duitnya tinggal metik.;negative
Faisal Achmad;@FaisalA64763335;20/05/2023 18:34;Emangnya naik BBM sama dgn kenaikan kelas utk anak sekolah.... Justru berbanding terbalik.... Kian aneh orang ini, entah belajar ilmu survey di perguruan mana nih.;negative
terus semangat,semangat terus;@Budionotaslim3;20/05/2023 16:50;Kata survei abal2 milik engkoh ganteng kepuasan rakyat kpd pemerintah akan meningkat berkat kenaikan harga bbm,entah klo harga daging ayam naik si engkoh ganteng blm mensurvei;negative
5Periode;@13th_palace;20/05/2023 16:44;"Itu kan konsumsi  bauran energi secara menyeluruh.
Kenaikan pemakaian batubara untuk pembangkit listrik mengurangi pemakaian BBM total.";neutral
harry;@siagianharry;20/05/2023 16:24;"Eh telor kodok 
@yunartowijaya
 . Sejak kapan kenaikan bbm bikin rakyat bahagia ?, itu mulut lu perlu cebok sepertinya.";negative
J;@J86195051;20/05/2023 15:45;Kalau ada survey yg mengatakan masyarakat puas kepda pemerintah pasca kenaikan BBM, sdh pasti otak tukang survey nya keracunan otak babi;negative
aca;@nasimaduu;20/05/2023 14:30;tolak kenaikan bbm;negative
GarisGiras;@GarisGiras;20/05/2023 14:07;"Surepay2 ikonik:

1. Charta politika: stlh kenaikan harga bbm, kepuasan rakyat meningkat.

2. SMRC: ketaatan beragama ganjar pranowo (yg ngaku suka nonton film porno) lbh baik ktimbang anies baswedan.

Surepay, emg beda dg survey.";negative
polsek firdaus;@polsek_firdaus;20/05/2023 12:55;"personil Polsek Firdaus dan unit Intel Polsek Firdaus  melakukan  deteksi dan  monitor  stock BBM  pasca penyesuaian harga/kenaikan harga BBM Bersubsidi  serta kelangkaan BBM di SPBU - SPBU diwilayah hukum Polsek Firdaus 

#polressergai";neutral
Tali Wongso;@taliwongsooo;20/05/2023 12:46;"Terakhir kenaikan bbm September 2022.
Seiring waktu ada pula penurunan harga beberapa bbm.
Sejak September 2022 sampai Mei 2023 disebut sbg PASCA atau masa yg panjang sejak kenaikan bbm itu.
Nah survey yg dilakukan bln Mei 2023 juga disebut sbg PASCA KENAIKAN BBM, Sept 2022.";neutral
Namanya gajadi kosong;@ordinarypeo_0pl;20/05/2023 11:50;Dulu getol banget sama kebijakan pemerintah, BBM naik turun ke jalan, kebijakan ga cocok suarakaan, ketika partainya berkuasa malah ganemu oposisi sepadan. Gasin metro, apapun latar belakang partainya. Gapapa baru mulai di akhir, daripada gada sama sekali;negative
Hei _ Tony;@tonyhexa_;20/05/2023 11:45;"Kenaikan harga beras, telor dan BBM, mengakibatkan kepercayaan masyarakat indonesia meningkat 89 % ..

Lu protes? Noh ngmg ama tembok";negative
Agus Gomala;@agomala;20/05/2023 10:38;"Itu artinya tanda tanda akan ada kenaikan, seperti :
• Telor naik
• Listrik naik
• Minyak & sembako lainnya naik
• Tarif tol naik 
• dan sebagainya

Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah Naik Drastis -";negative
Ayamgoreng;@rawits3;20/05/2023 08:07;Makanya, solusi problematika ummat adalah survey. Ekonomi anjlok, solusinya survey, bbm naik solusinya survey, dll dll, klo puas, maka kebijakan sudah benar, hahahaha...;negative
Istiqomah;@Istiqom99644171;20/05/2023 05:59;Ada yang jauh lebih tinggi di masa pak jkw kenaikan harga BBM luar biasa;negative
S.S.;@becausemikhael;20/05/2023 01:53;Lha pertalite, beras, sm minyak aja naik.;negative
Michel Adam;@MichelAdam9191;19/05/2023 22:28;"Gantung mati surveyor bajingan. 

Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah Naik Drastis 
https://gelora.co/2023/05/charta-politika-pasca-kenaikan-bbm.html…

#BongkarKemenkeuGate 
#BongkarKemenkeuGate";negative
Spark;@Spark_Marconi;19/05/2023 18:48;Byk yg puas atas kenaikan TDL, BBM, BPJS, Pajak dan utang LN;positive
MBU HA;@bayu_mika;19/05/2023 18:07;Jgn ngomomin moral... Lihat realitanya. Kebijakan ngga berpihak pada rakyat. Naikan TDL Listrik, Naikan BBM Pertalite ugal2an, Ilangin BBM Premium. Kek gt koq masih di puja puja;negative
Budi Rahardjo;@Budi_2232;19/05/2023 15:34;Betul. SBY bbrp kali naikkan harga BBM dg persentase tinggi, tapi subsidi tetap besar. Jokowi dikecam hobi naikkan harga BBM padahal kenaikan di era SBY lebih besar persentasenya. Letak licik SBY nomor 1 bukan di subsidi BBM, tapi di RESMIKAN banyak proyek besar di akhir jabatan.;negative
dhini;@dhinix7;19/05/2023 15:26;Kebijakan daftar MyPertamina untuk pembelian solar di Jakarta wajib juga sangat positif. Ini akan memperkuat kontrol terhadap distribusi BBM subsidi dan memastikan keadilan bagi masyarakat yang membutuhkan;positive
ulinpo;@lencor_maenp0;19/05/2023 15:23;Yg udah melawak Qodari ngotot pengen 3 preode, sibotak kepuasan meningkat setelah kenaikan BBM, SMRC uban lebih taat dan lebih peduli dengan rakyatnya, yg lain kok belum ngelawak apakah belu cair yah?;negative
imron wahidin;@imronwahidin;19/05/2023 15:19;"https://cnbcindonesia.com/news/20230518141718-4-438456/jk-sebut-kebijakan-jokowi-ini-tak-patut-dilanjutkan…

Ngeriii, BBM naik 100% gpp, kebijakan hilirisasi akan dihentikan..";neutral
Razalie;@RazalieRazalie;19/05/2023 13:49;Asalkan tidak membebani rakyat dengan kenaikan pajak dan bbm.;neutral
sweetorange | kangen yoongi;@sweetorange_93;19/05/2023 11:09;Yaaa bapak kiraaa harga properti, makanan pokok dll gak naik semua? Sementara gaji saya belum naik. Liat deh UMR jogja, udah gak relate sama kebutuhan sehari2 bensin naik, makanan naik umr gak naik2.;negative
PT Munasindo Mandiri Sejahtera;@munasindo_id;19/05/2023 10:11;"Segenap jajaran Direksi, Staff dan Karyawan PT. Munasindo mandiri sejahtera mengucapkan selamat memperingati kenaikan isa al masih 18 Mei 2023

Salam
Munasindo

#sahabatmunasindo #agenBBM #bbmindustri #patraniaga #agenpertamina #pertamina #bbm #industri #industry #bahanbakar";neutral
Ardi W 14;@awemany;19/05/2023 08:11;"Kalau mau jujur, kelas menengah pada saat itu memang penuh dengan iri hati. Pertumbuhan tinggi jaman SBY yg pertama menikmati jelas golongan atas. Bantuan"" subsidi SBY yg menikmati adalah golongan miskin. Sementara yg menengah dihantui oleh inflasi dan kenaikan BBM. Kesal.";negative
amaterasu;@durang_duraring;19/05/2023 08:10;"Harga bensin naik >> kepuasan publik naik drastis

NAIKIN SETINGGI LANGIT >> publik nyembah2 puas saking bersyukurnya

Yuk bisa yuk....!!";negative
Hasbulloh Al-munawar;@UwohMe;18/05/2023 23:44;"Klau punya jiwa ksatria sewaktu beliau ngomong kangen d demo d hari yg berbeda pendemo membludak menolak kenaikan BBM, beliau malah pergi ke luar kota berdalih kunjungan kerja
Pdhal cma nengokin ternak bebek dsb 
Maaf bang itu fakta y";negative
Algoritma;@antaz345;18/05/2023 20:30;Menurut Survey yg dilakukan oleh SMRC dengan adanya kenaikan BBM justru kepuasan thd kinerja Presiden meningkat....opo tumon ???;negative
RiyadiS;@irengriyadi;18/05/2023 18:16;Lah katanya rakyat tambah puas dengan adanya kenaikan BBM...;negative
keisha;@keishaputrii2;18/05/2023 14:30;Kebijakan membatasi pembelian pertalite ini adalah langkah yang sangat tepat, agar menjaga stok BBM pertalite tetap aman;positive
Andre;@Andre14028820;18/05/2023 13:49;Belum lagi masalah kenaikan BBM ,kereta cepat, IKN yg sampe sekarang blm mendapatkan insvestor yg pernah di janjikan Januari berdiri gedung2 tinggi ;negative
Basyirun manalu;@ManaluBasy23047;18/05/2023 13:11;Bisa aja puas, soalnya yang survei itu Cina dan yang disurvey itu keluaraga si ahoax dan para pegawai pertamina yg menikmati keuntungan kenaikan BBM;negative
Muhammad Said Didu;@msaid_didu;18/05/2023 11:27;Sekedar menggugah rasa keadilan para pengambil kebijakan pemberian subsidi mobil listrik yg dinikmati orang kaya (produsen dan konsumen) dg rakyat miskin yg butuh subsidi pupuk, BBM, dan rumah;neutral
ngadimin;@Ngadimi08002459;18/05/2023 10:32;sungguh menyinggung perasaan rakyat jelata.kecewa krn kenaikan bbm malah dibilang puas..dasar botak.;negative
Rangkuti Madina;@rangkutifuat;18/05/2023 10:26;Adanya cuma di Indonesia saja, disaat kenaikan harga bbm kepuasan rakyat kepada yg menaikkan harga bbm naik.;negative
ASetia;@adangsetiadana;18/05/2023 08:42;"Yuk Narto aja dipercaya!
@yunartowijaya
 
Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah Naik Drastis -";negative
agok;@agok_habang;18/05/2023 07:33;"Logika aja kenaikan BBM bikin orang nambah pengeluaran kok bisa kepuasan terhadap pemerintah malah naik dasar botak dongok 
@yunartowijaya";negative
